state,county,cfips,latitude,longitude
Louisiana,Calcasieu Parish,22019,30.2641,-93.3691
Louisiana,Caldwell Parish,22021,32.1025,-92.092
Louisiana,Cameron Parish,22023,29.819,-93.2298
Louisiana,Catahoula Parish,22025,31.598,-91.9166
Louisiana,Claiborne Parish,22027,32.8018,-92.9816
Louisiana,Concordia Parish,22029,31.3672,-91.703
Louisiana,De Soto Parish,22031,32.0954,-93.7859
Louisiana,East Baton Rouge Parish,22033,30.5161,-91.0892
Louisiana,East Carroll Parish,22035,32.7715,-91.2515
Louisiana,East Feliciana Parish,22037,30.8248,-91.0387
Louisiana,Evangeline Parish,22039,30.741,-92.3853
Louisiana,Franklin Parish,22041,32.1393,-91.7
Louisiana,Grant Parish,22043,31.5928,-92.5634
Louisiana,Iberia Parish,22045,29.923,-91.8138
Louisiana,Iberville Parish,22047,30.261,-91.3159
Louisiana,Jackson Parish,22049,32.3213,-92.5438
Louisiana,Jefferson Davis Parish,22053,30.263,-92.8281
Louisiana,Jefferson Parish,22051,29.758,-90.1332
Louisiana,Lafayette Parish,22055,30.2094,-92.1134
Louisiana,Lafourche Parish,22057,29.5039,-90.3832
Louisiana,LaSalle Parish,22059,31.626,-92.1804
Louisiana,Lincoln Parish,22061,32.6067,-92.6415
Louisiana,Livingston Parish,22063,30.4129,-90.741
Louisiana,Madison Parish,22065,32.3776,-91.2339
Louisiana,Morehouse Parish,22067,32.7574,-91.8294
Louisiana,Natchitoches Parish,22069,31.7492,-93.205
Louisiana,Orleans Parish,22071,30.0207,-89.9829
Louisiana,Ouachita Parish,22073,32.4909,-92.1743
Louisiana,Plaquemines Parish,22075,29.5375,-89.8306
Louisiana,Pointe Coupee Parish,22077,30.7518,-91.6754
Louisiana,Rapides Parish,22079,31.2026,-92.5312
Louisiana,Red River Parish,22081,32.062,-93.319
Louisiana,Richland Parish,22083,32.4099,-91.734
Louisiana,Sabine Parish,22085,31.5062,-93.4781
Louisiana,St. Bernard Parish,22087,29.8537,-89.6315
Louisiana,St. Charles Parish,22089,29.8864,-90.3903
Louisiana,St. Helena Parish,22091,30.8246,-90.7047
Louisiana,St. James Parish,22093,30.0233,-90.8217
Louisiana,St. John the Baptist Parish,22095,30.091,-90.543
Louisiana,St. Landry Parish,22097,30.5748,-91.9828
Louisiana,St. Martin Parish,22099,30.2651,-91.78
Louisiana,St. Mary Parish,22101,29.7168,-91.3717
Louisiana,St. Tammany Parish,22103,30.4367,-89.9641
Louisiana,Tangipahoa Parish,22105,30.6427,-90.4062
Louisiana,Tensas Parish,22107,31.9919,-91.2991
Louisiana,Terrebonne Parish,22109,29.4352,-90.8383
Louisiana,Union Parish,22111,32.799,-92.3899
Louisiana,Vermilion Parish,22113,29.8404,-92.2937
Louisiana,Vernon Parish,22115,31.1122,-93.1867
Louisiana,Washington Parish,22117,30.8352,-90.0433
Louisiana,Webster Parish,22119,32.7147,-93.3158
Louisiana,West Baton Rouge Parish,22121,30.4862,-91.3359
Louisiana,West Carroll Parish,22123,32.7942,-91.4671
Louisiana,West Feliciana Parish,22125,30.8264,-91.3806
Louisiana,Winn Parish,22127,31.9284,-92.6004
Maine,Androscoggin County,23001,44.1975,-70.2021
Maine,Aroostook County,23003,46.5366,-68.304
Maine,Cumberland County,23005,43.85,-70.4132
Maine,Franklin County,23007,45.0569,-70.4637
Maine,Hancock County,23009,44.7441,-68.3219
Maine,Kennebec County,23011,44.4146,-69.7897
Maine,Knox County,23013,44.1416,-69.1941
Maine,Lincoln County,23015,44.0785,-69.5866
Maine,Oxford County,23017,44.5715,-70.6599
Maine,Penobscot County,23019,45.5258,-68.4345
Maine,Piscataquis County,23021,45.798,-69.2708
Maine,Sagadahoc County,23023,43.9346,-69.7952
Maine,Somerset County,23025,45.5842,-70.1228
Maine,Waldo County,23027,44.5028,-69.0953
Maine,Washington County,23029,45.0452,-67.5514
Maine,York County,23031,43.4408,-70.6572
Maryland,Allegany County,24001,39.5807,-78.5952
Maryland,Anne Arundel County,24003,38.9754,-76.6531
Maryland,Baltimore city,24510,39.304,-76.6204
Maryland,Baltimore County,24005,39.4587,-76.637
Maryland,Calvert County,24009,38.5432,-76.5914
Maryland,Caroline County,24011,38.8895,-75.8358
Maryland,Carroll County,24013,39.5348,-77.0131
Maryland,Cecil County,24015,39.5427,-75.9237
Maryland,Charles County,24017,38.4864,-77.1515
Maryland,Dorchester County,24019,38.461,-76.0567
Maryland,Frederick County,24021,39.4703,-77.3679
Maryland,Garrett County,24023,39.463,-79.2891
Maryland,Harford County,24025,39.511,-76.2962
Maryland,Howard County,24027,39.236,-76.8932
Maryland,Kent County,24029,39.2185,-76.1421
Maryland,Montgomery County,24031,39.1442,-77.2388
Maryland,Prince George's County,24033,38.8356,-76.8411
Maryland,Queen Anne's County,24035,39.0575,-75.9714
Maryland,Somerset County,24039,38.1117,-75.6911
Maryland,St. Mary's County,24037,38.2752,-76.5122
Maryland,Talbot County,24041,38.762,-76.0336
Maryland,Washington County,24043,39.5209,-77.7203
Maryland,Wicomico County,24045,38.3944,-75.5784
Maryland,Worcester County,24047,38.2234,-75.4131
Massachusetts,Barnstable County,25001,41.7993,-69.9956
Massachusetts,Berkshire County,25003,42.3939,-73.2014
Massachusetts,Bristol County,25005,41.7892,-71.2278
Massachusetts,Dukes County,25007,41.3918,-70.6209
Massachusetts,Essex County,25009,42.6513,-71.0076
Massachusetts,Franklin County,25011,42.519,-72.5621
Massachusetts,Hampden County,25013,42.1702,-72.6267
Massachusetts,Hampshire County,25015,42.3699,-72.7142
Massachusetts,Middlesex County,25017,42.4472,-71.2884
Massachusetts,Nantucket County,25019,41.3157,-70.0042
Massachusetts,Norfolk County,25021,42.1571,-71.1978
Massachusetts,Plymouth County,25023,41.9678,-70.8615
Massachusetts,Suffolk County,25025,42.301,-71.0926
Massachusetts,Worcester County,25027,42.3658,-71.9578
Michigan,Alcona County,26001,44.6843,-83.5837
Michigan,Alger County,26003,46.425,-86.8882
Michigan,Allegan County,26005,42.5942,-85.8847
Michigan,Alpena County,26007,45.032,-83.6662
Michigan,Antrim County,26009,45.011,-85.1136
Michigan,Arenac County,26011,44.0369,-83.9226
Michigan,Baraga County,26013,46.7009,-88.3348
Michigan,Barry County,26015,42.595,-85.3093
Michigan,Bay County,26017,43.7384,-84.0552
Michigan,Benzie County,26019,44.6464,-86.0352
Michigan,Berrien County,26021,42.0019,-86.3892
Michigan,Branch County,26023,41.9159,-85.0588
Michigan,Calhoun County,26025,42.2445,-85.0069
Michigan,Cass County,26027,41.9156,-85.9918
Michigan,Charlevoix County,26029,45.2443,-85.059
Michigan,Cheboygan County,26031,45.4927,-84.4897
Michigan,Chippewa County,26033,46.357,-84.6847
Michigan,Clare County,26035,43.9892,-84.847
Michigan,Clinton County,26037,42.942,-84.6016
Michigan,Crawford County,26039,44.679,-84.6107
Michigan,Delta County,26041,45.8554,-87.1712
Michigan,Dickinson County,26043,45.9809,-87.8673
Michigan,Eaton County,26045,42.5931,-84.8387
Michigan,Emmet County,26047,45.5315,-84.9213
Michigan,Genesee County,26049,43.0083,-83.6933
Michigan,Gladwin County,26051,43.9866,-84.3862
Michigan,Gogebic County,26053,46.4324,-89.7644
Michigan,Grand Traverse County,26055,44.7525,-85.6908
Michigan,Gratiot County,26057,43.2922,-84.6049
Michigan,Hillsdale County,26059,41.891,-84.5935
Michigan,Houghton County,26061,46.8547,-88.7422
Michigan,Huron County,26063,43.8695,-83.0013
Michigan,Ingham County,26065,42.5982,-84.3736
Michigan,Ionia County,26067,42.9458,-85.0748
Michigan,Iosco County,26069,44.3368,-83.6086
Michigan,Iron County,26071,46.1619,-88.5543
Michigan,Isabella County,26073,43.6469,-84.8472
Michigan,Jackson County,26075,42.2474,-84.4239
Michigan,Kalamazoo County,26077,42.2469,-85.5315
Michigan,Kalkaska County,26079,44.6868,-85.0916
Michigan,Kent County,26081,43.0341,-85.5504
Michigan,Keweenaw County,26083,47.3413,-88.198
Michigan,Lake County,26085,43.9949,-85.8016
Michigan,Lapeer County,26087,43.1028,-83.2261
Michigan,Leelanau County,26089,44.9933,-85.7066
Michigan,Lenawee County,26091,41.8957,-84.0658
Michigan,Livingston County,26093,42.6027,-83.9111
Michigan,Luce County,26095,46.4984,-85.5522
Michigan,Mackinac County,26097,46.0418,-84.9015
Michigan,Macomb County,26099,42.6525,-82.8989
Michigan,Manistee County,26101,44.3411,-86.0462
Michigan,Marquette County,26103,46.4541,-87.6166
Michigan,Mason County,26105,43.9975,-86.2606
Michigan,Mecosta County,26107,43.641,-85.3244
Michigan,Menominee County,26109,45.5419,-87.5359
Michigan,Midland County,26111,43.6591,-84.3874
Michigan,Missaukee County,26113,44.3375,-85.0957
Michigan,Monroe County,26115,41.908,-83.5514
Michigan,Montcalm County,26117,43.2932,-85.079
Michigan,Montmorency County,26119,45.0287,-84.1298
Michigan,Muskegon County,26121,43.2957,-86.2106
Michigan,Newaygo County,26123,43.5559,-85.8011
Michigan,Oakland County,26125,42.6613,-83.387
Michigan,Oceana County,26127,43.6446,-86.2899
Michigan,Ogemaw County,26129,44.3354,-84.1265
Michigan,Ontonagon County,26131,46.6939,-89.364
Michigan,Osceola County,26133,43.989,-85.3253
Michigan,Oscoda County,26135,44.6802,-84.1299
Michigan,Otsego County,26137,45.0285,-84.6094
Michigan,Ottawa County,26139,42.9875,-86.0057
Michigan,Presque Isle County,26141,45.4127,-84.0168
Michigan,Roscommon County,26143,44.3421,-84.612
Michigan,Saginaw County,26145,43.3527,-84.034
Michigan,Sanilac County,26151,43.4228,-82.8234
Michigan,Schoolcraft County,26153,46.1369,-86.1775
Michigan,Shiawassee County,26155,42.9544,-84.1478
Michigan,St. Clair County,26147,42.8312,-82.6054
Michigan,St. Joseph County,26149,41.9159,-85.5264
Michigan,Tuscola County,26157,43.4682,-83.4035
Michigan,Van Buren County,26159,42.2457,-86.0643
Michigan,Washtenaw County,26161,42.2533,-83.8375
Michigan,Wayne County,26163,42.2433,-83.3345
Michigan,Wexford County,26165,44.3357,-85.5789
Minnesota,Aitkin County,27001,46.6066,-93.4206
Minnesota,Anoka County,27003,45.2255,-93.243
Minnesota,Becker County,27005,46.9277,-95.6682
Minnesota,Beltrami County,27007,47.9786,-94.8401
Minnesota,Benton County,27009,45.6899,-93.9838
Minnesota,Big Stone County,27011,45.3816,-96.333
Minnesota,Blue Earth County,27013,44.0567,-94.0688
Minnesota,Brown County,27015,44.3034,-94.6524
Minnesota,Carlton County,27017,46.6091,-92.6775
Minnesota,Carver County,27019,44.8101,-93.7653
Minnesota,Cass County,27021,46.8828,-94.2174
Minnesota,Chippewa County,27023,44.9523,-95.5279
Minnesota,Chisago County,27025,45.5139,-92.8742
Minnesota,Clay County,27027,46.8912,-96.4728
Minnesota,Clearwater County,27029,47.5919,-95.3691
Minnesota,Cook County,27031,47.8562,-90.4756
Minnesota,Cottonwood County,27033,44.0291,-95.1608
Minnesota,Crow Wing County,27035,46.4798,-94.0703
Minnesota,Dakota County,27037,44.6986,-93.0252
Minnesota,Dodge County,27039,44.0246,-92.8619
Minnesota,Douglas County,27041,45.9337,-95.4525
Minnesota,Faribault County,27043,43.6808,-93.9481
Minnesota,Fillmore County,27045,43.6761,-92.0901
Minnesota,Freeborn County,27047,43.6801,-93.3489
Minnesota,Goodhue County,27049,44.455,-92.7349
Minnesota,Grant County,27051,45.9343,-96.0116
Minnesota,Hennepin County,27053,45.012,-93.4873
Minnesota,Houston County,27055,43.6745,-91.5014
Minnesota,Hubbard County,27057,47.1112,-94.9167
Minnesota,Isanti County,27059,45.5694,-93.3266
Minnesota,Itasca County,27061,47.4638,-93.5723
Minnesota,Jackson County,27063,43.6789,-95.1538
Minnesota,Kanabec County,27065,45.9423,-93.3307
Minnesota,Kandiyohi County,27067,45.1587,-95.0019
Minnesota,Kittson County,27069,48.7724,-96.7786
Minnesota,Koochiching County,27071,48.3081,-93.7598
Minnesota,Lac qui Parle County,27073,45.0373,-96.1741
Minnesota,Lake County,27075,47.5746,-91.4059
Minnesota,Lake of the Woods County,27077,48.8792,-94.8873
Minnesota,Le Sueur County,27079,44.3701,-93.7434
Minnesota,Lincoln County,27081,44.408,-96.2656
Minnesota,Lyon County,27083,44.4074,-95.8367
Minnesota,Mahnomen County,27087,47.327,-95.809
Minnesota,Marshall County,27089,48.359,-96.3698
Minnesota,Martin County,27091,43.6862,-94.5511
Minnesota,McLeod County,27085,44.8107,-94.2539
Minnesota,Meeker County,27093,45.0974,-94.5065
Minnesota,Mille Lacs County,27095,45.9017,-93.6432
Minnesota,Morrison County,27097,46.0635,-94.2293
Minnesota,Mower County,27099,43.6783,-92.7495
Minnesota,Murray County,27101,44.0223,-95.7634
Minnesota,Nicollet County,27103,44.3061,-94.2046
Minnesota,Nobles County,27105,43.6789,-95.7531
Minnesota,Norman County,27107,47.3253,-96.4513
Minnesota,Olmsted County,27109,44.0156,-92.3784
Minnesota,Otter Tail County,27111,46.411,-95.718
Minnesota,Pennington County,27113,48.0653,-96.0466
Minnesota,Pine County,27115,46.0796,-92.6745
Minnesota,Pipestone County,27117,44.0241,-96.2588
Minnesota,Polk County,27119,47.8374,-96.6696
Minnesota,Pope County,27121,45.5997,-95.4491
Minnesota,Ramsey County,27123,45.0067,-93.0961
Minnesota,Red Lake County,27125,47.8625,-96.0957
Minnesota,Redwood County,27127,44.4497,-95.2299
Minnesota,Renville County,27129,44.6747,-94.9703
Minnesota,Rice County,27131,44.3629,-93.2822
Minnesota,Rock County,27133,43.6746,-96.2532
Minnesota,Roseau County,27135,48.7711,-95.7474
Minnesota,Scott County,27139,44.6795,-93.5028
Minnesota,Sherburne County,27141,45.4032,-93.7579
Minnesota,Sibley County,27143,44.5871,-94.2659
Minnesota,St. Louis County,27137,47.6532,-92.4287
Minnesota,Stearns County,27145,45.5294,-94.6407
Minnesota,Steele County,27147,44.0223,-93.2259
Minnesota,Stevens County,27149,45.5888,-96.0058
Minnesota,Swift County,27151,45.2755,-95.6862
Minnesota,Todd County,27153,46.0722,-94.897
Minnesota,Traverse County,27155,45.805,-96.4285
Minnesota,Wabasha County,27157,44.2807,-92.2277
Minnesota,Wadena County,27159,46.59,-94.9678
Minnesota,Waseca County,27161,44.0251,-93.5872
Minnesota,Washington County,27163,45.0213,-92.8735
Minnesota,Watonwan County,27165,43.9851,-94.6141
Minnesota,Wilkin County,27167,46.3271,-96.4431
Minnesota,Winona County,27169,44.0197,-91.795
Minnesota,Wright County,27171,45.2011,-93.9507
Minnesota,Yellow Medicine County,27173,44.7393,-95.9397
Mississippi,Adams County,28001,31.4734,-91.3366
Mississippi,Alcorn County,28003,34.8815,-88.5944
Mississippi,Amite County,28005,31.1758,-90.804
Mississippi,Attala County,28007,33.0829,-89.5725
Mississippi,Benton County,28009,34.786,-89.1937
Mississippi,Bolivar County,28011,33.8258,-90.8562
Mississippi,Calhoun County,28013,33.9406,-89.3227
Mississippi,Carroll County,28015,33.4438,-89.9616
Mississippi,Chickasaw County,28017,33.9062,-88.929
Mississippi,Choctaw County,28019,33.3084,-89.2711
Mississippi,Claiborne County,28021,32.0085,-90.8996
Mississippi,Clarke County,28023,32.0179,-88.6852
Mississippi,Clay County,28025,33.6599,-88.7739
Mississippi,Coahoma County,28027,34.2547,-90.6431
Mississippi,Copiah County,28029,31.8678,-90.4268
Mississippi,Covington County,28031,31.6192,-89.578
Mississippi,DeSoto County,28033,34.8543,-89.963
Mississippi,Forrest County,28035,31.1689,-89.2472
Mississippi,Franklin County,28037,31.4651,-90.8943
Mississippi,George County,28039,30.8709,-88.652
Mississippi,Greene County,28041,31.2173,-88.6393
Mississippi,Grenada County,28043,33.7834,-89.8219
Mississippi,Hancock County,28045,30.4115,-89.5108
Mississippi,Harrison County,28047,30.4902,-89.1126
Mississippi,Hinds County,28049,32.3116,-90.4249
Mississippi,Holmes County,28051,33.1279,-90.0729
Mississippi,Humphreys County,28053,33.1263,-90.5253
Mississippi,Issaquena County,28055,32.7115,-91.0113
Mississippi,Itawamba County,28057,34.2716,-88.3623
Mississippi,Jackson County,28059,30.5287,-88.6434
Mississippi,Jasper County,28061,32.0105,-89.1173
Mississippi,Jefferson County,28063,31.7339,-91.025
Mississippi,Jefferson Davis County,28065,31.5824,-89.8394
Mississippi,Jones County,28067,31.6287,-89.1716
Mississippi,Kemper County,28069,32.7519,-88.6416
Mississippi,Lafayette County,28071,34.3592,-89.4837
Mississippi,Lamar County,28073,31.2074,-89.5011
Mississippi,Lauderdale County,28075,32.3986,-88.6626
Mississippi,Lawrence County,28077,31.5426,-90.1104
Mississippi,Leake County,28079,32.7544,-89.5243
Mississippi,Lee County,28081,34.2851,-88.685
Mississippi,Leflore County,28083,33.5228,-90.2772
Mississippi,Lincoln County,28085,31.5277,-90.4389
Mississippi,Lowndes County,28087,33.5167,-88.4303
Mississippi,Madison County,28089,32.6428,-90.0085
Mississippi,Marion County,28091,31.2157,-89.8428
Mississippi,Marshall County,28093,34.7467,-89.5112
Mississippi,Monroe County,28095,33.8726,-88.476
Mississippi,Montgomery County,28097,33.4834,-89.6459
Mississippi,Neshoba County,28099,32.7549,-89.1169
Mississippi,Newton County,28101,32.4054,-89.1188
Mississippi,Noxubee County,28103,33.1131,-88.5698
Mississippi,Oktibbeha County,28105,33.4203,-88.8794
Mississippi,Panola County,28107,34.3561,-89.9593
Mississippi,Pearl River County,28109,30.7369,-89.5804
Mississippi,Perry County,28111,31.1715,-88.9932
Mississippi,Pike County,28113,31.175,-90.4044
Mississippi,Pontotoc County,28115,34.2247,-89.0355
Mississippi,Prentiss County,28117,34.6107,-88.5242
Mississippi,Quitman County,28119,34.2959,-90.2919
Mississippi,Rankin County,28121,32.3185,-89.9417
Mississippi,Scott County,28123,32.4277,-89.5348
Mississippi,Sharkey County,28125,32.8801,-90.8212
Mississippi,Simpson County,28127,31.9015,-89.9078
Mississippi,Smith County,28129,32.0031,-89.4883
Mississippi,Stone County,28131,30.785,-89.113
Mississippi,Sunflower County,28133,33.6292,-90.5554
Mississippi,Tallahatchie County,28135,33.9322,-90.1881
Mississippi,Tate County,28137,34.6634,-89.9441
Mississippi,Tippah County,28139,34.802,-88.9206
Mississippi,Tishomingo County,28141,34.7299,-88.2243
Mississippi,Tunica County,28143,34.6582,-90.3483
Mississippi,Union County,28145,34.4823,-89.0178
Mississippi,Walthall County,28147,31.1785,-90.1462
Mississippi,Warren County,28149,32.349,-90.7914
Mississippi,Washington County,28151,33.2697,-90.8805
Mississippi,Wayne County,28153,31.6674,-88.7028
Mississippi,Webster County,28155,33.609,-89.2626
Mississippi,Wilkinson County,28157,31.1872,-91.3242
Mississippi,Winston County,28159,33.105,-89.0658
Mississippi,Yalobusha County,28161,34.0297,-89.7169
Mississippi,Yazoo County,28163,32.7632,-90.36
Missouri,Adair County,29001,40.1904,-92.6009
Missouri,Andrew County,29003,39.9749,-94.8019
Missouri,Atchison County,29005,40.4232,-95.4182
Missouri,Audrain County,29007,39.202,-91.7624
Missouri,Barry County,29009,36.7224,-93.8227
Missouri,Barton County,29011,37.502,-94.3471
Missouri,Bates County,29013,38.2475,-94.3433
Missouri,Benton County,29015,38.2997,-93.2977
Missouri,Bollinger County,29017,37.3278,-90.0044
Missouri,Boone County,29019,38.9469,-92.3414
Missouri,Buchanan County,29021,39.6759,-94.8051
Missouri,Butler County,29023,36.7128,-90.3906
Missouri,Caldwell County,29025,39.6568,-93.9822
Missouri,Callaway County,29027,38.8109,-91.8934
Missouri,Camden County,29029,38.0296,-92.7914
Missouri,Cape Girardeau County,29031,37.3671,-89.644
Missouri,Carroll County,29033,39.4112,-93.4723
Missouri,Carter County,29035,36.9581,-90.9582
Missouri,Cass County,29037,38.6442,-94.364
Missouri,Cedar County,29039,37.7342,-93.8397
Missouri,Chariton County,29041,39.4648,-92.9621
Missouri,Christian County,29043,36.955,-93.122
Missouri,Clark County,29045,40.4319,-91.7323
Missouri,Clay County,29047,39.2858,-94.4063
Missouri,Clinton County,29049,39.6007,-94.4041
Missouri,Cole County,29051,38.5307,-92.2447
Missouri,Cooper County,29053,38.8709,-92.7894
Missouri,Crawford County,29055,37.9553,-91.3106
Missouri,Dade County,29057,37.4384,-93.85
Missouri,Dallas County,29059,37.6614,-93.012
Missouri,Daviess County,29061,39.9617,-93.9832
Missouri,DeKalb County,29063,39.8962,-94.4047
Missouri,Dent County,29065,37.6036,-91.4819
Missouri,Douglas County,29067,36.9281,-92.4991
Missouri,Dunklin County,29069,36.3139,-90.0156
Missouri,Franklin County,29071,38.4568,-91.052
Missouri,Gasconade County,29073,38.4294,-91.5057
Missouri,Gentry County,29075,40.2114,-94.4104
Missouri,Greene County,29077,37.2588,-93.3336
Missouri,Grundy County,29079,40.1149,-93.5655
Missouri,Harrison County,29081,40.3566,-93.9891
Missouri,Henry County,29083,38.3849,-93.7916
Missouri,Hickory County,29085,37.9393,-93.2909
Missouri,Holt County,29087,40.0637,-95.2324
Missouri,Howard County,29089,39.1583,-92.6917
Missouri,Howell County,29091,36.7824,-91.8936
Missouri,Iron County,29093,37.5072,-90.6587
Missouri,Jackson County,29095,39.039,-94.3583
Missouri,Jasper County,29097,37.2065,-94.3365
Missouri,Jefferson County,29099,38.2529,-90.5695
Missouri,Johnson County,29101,38.7483,-93.8131
Missouri,Knox County,29103,40.1321,-92.1478
Missouri,Laclede County,29105,37.6879,-92.5972
Missouri,Lafayette County,29107,39.1019,-93.7971
Missouri,Lawrence County,29109,37.1077,-93.8331
Missouri,Lewis County,29111,40.1015,-91.7271
Missouri,Lincoln County,29113,39.0483,-90.9874
Missouri,Linn County,29115,39.8713,-93.1084
Missouri,Livingston County,29117,39.7889,-93.5615
Missouri,Macon County,29121,39.8195,-92.5733
Missouri,Madison County,29123,37.4749,-90.3456
Missouri,Maries County,29125,38.1513,-91.9061
Missouri,Marion County,29127,39.8028,-91.607
Missouri,McDonald County,29119,36.6379,-94.3448
Missouri,Mercer County,29129,40.4226,-93.5657
Missouri,Miller County,29131,38.2239,-92.4463
Missouri,Mississippi County,29133,36.82,-89.3309
Missouri,Moniteau County,29135,38.672,-92.6281
Missouri,Monroe County,29137,39.5012,-92.0092
Missouri,Montgomery County,29139,38.9155,-91.4522
Missouri,Morgan County,29141,38.4384,-92.852
Missouri,New Madrid County,29143,36.6039,-89.6708
Missouri,Newton County,29145,36.9,-94.3411
Missouri,Nodaway County,29147,40.3528,-94.8889
Missouri,Oregon County,29149,36.6933,-91.3993
Missouri,Osage County,29151,38.4977,-91.8255
Missouri,Ozark County,29153,36.6527,-92.4424
Missouri,Pemiscot County,29155,36.2112,-89.8163
Missouri,Perry County,29157,37.7345,-89.8308
Missouri,Pettis County,29159,38.7213,-93.2813
Missouri,Phelps County,29161,37.8779,-91.7751
Missouri,Pike County,29163,39.3683,-91.1708
Missouri,Platte County,29165,39.3441,-94.7555
Missouri,Polk County,29167,37.623,-93.3955
Missouri,Pulaski County,29169,37.8222,-92.2172
Missouri,Putnam County,29171,40.4661,-93.0345
Missouri,Ralls County,29173,39.5072,-91.5365
Missouri,Randolph County,29175,39.4287,-92.5051
Missouri,Ray County,29177,39.3318,-93.9855
Missouri,Reynolds County,29179,37.3418,-90.9633
Missouri,Ripley County,29181,36.663,-90.8575
Missouri,Saline County,29195,39.1699,-93.1932
Missouri,Schuyler County,29197,40.4709,-92.5271
Missouri,Scotland County,29199,40.4469,-92.1481
Missouri,Scott County,29201,37.0569,-89.5778
Missouri,Shannon County,29203,37.1531,-91.3443
Missouri,Shelby County,29205,39.7834,-92.0688
Missouri,St. Charles County,29183,38.7506,-90.7313
Missouri,St. Clair County,29185,38.0293,-93.7825
Missouri,St. Francois County,29187,37.86,-90.5396
Missouri,St. Louis city,29510,38.6529,-90.241
Missouri,St. Louis County,29189,38.6443,-90.5089
Missouri,Ste. Genevieve County,29186,37.8995,-90.1973
Missouri,Stoddard County,29207,36.8776,-89.9732
Missouri,Stone County,29209,36.7415,-93.4417
Missouri,Sullivan County,29211,40.2195,-93.1111
Missouri,Taney County,29213,36.6632,-93.0397
Missouri,Texas County,29215,37.3295,-91.9496
Missouri,Vernon County,29217,37.8515,-94.3425
Missouri,Warren County,29219,38.7692,-91.1898
Missouri,Washington County,29221,37.9701,-90.868
Missouri,Wayne County,29223,37.1184,-90.5006
Missouri,Webster County,29225,37.2756,-92.8844
Missouri,Worth County,29227,40.4778,-94.4318
Missouri,Wright County,29229,37.2725,-92.4725
Montana,Beaverhead County,30001,45.1549,-113.0231
Montana,Big Horn County,30003,45.5509,-107.3996
Montana,Blaine County,30005,48.3646,-108.9651
Montana,Broadwater County,30007,46.3095,-111.4521
Montana,Carbon County,30009,45.3168,-109.1433
Montana,Carter County,30011,45.5708,-104.5117
Montana,Cascade County,30013,47.266,-111.4165
Montana,Chouteau County,30015,47.8648,-110.474
Montana,Custer County,30017,46.3205,-105.5301
Montana,Daniels County,30019,48.7726,-105.5298
Montana,Dawson County,30021,47.3283,-104.9234
Montana,Deer Lodge County,30023,46.0131,-113.0994
Montana,Fallon County,30025,46.2947,-104.4655
Montana,Fergus County,30027,47.2602,-109.3598
Montana,Flathead County,30029,48.303,-114.0979
Montana,Gallatin County,30031,45.3376,-111.2056
Montana,Garfield County,30033,47.4172,-107.1049
Montana,Glacier County,30035,48.6561,-112.9653
Montana,Golden Valley County,30037,46.4005,-109.1318
Montana,Granite County,30039,46.3869,-113.4202
Montana,Hill County,30041,48.5696,-110.1276
Montana,Jefferson County,30043,46.1606,-112.1499
Montana,Judith Basin County,30045,47.0311,-110.2006
Montana,Lake County,30047,47.597,-114.1349
Montana,Lewis and Clark County,30049,47.1899,-112.5344
Montana,Liberty County,30051,48.5739,-111.0115
Montana,Lincoln County,30053,48.4634,-115.4496
Montana,Madison County,30057,45.2788,-111.9151
Montana,McCone County,30055,47.5977,-105.8121
Montana,Meagher County,30059,46.6376,-110.8206
Montana,Mineral County,30061,47.0981,-114.8631
Montana,Missoula County,30063,47.1072,-113.9449
Montana,Musselshell County,30065,46.4464,-108.3212
Montana,Park County,30067,45.597,-110.5064
Montana,Petroleum County,30069,47.175,-108.3333
Montana,Phillips County,30071,48.229,-107.8905
Montana,Pondera County,30073,48.2343,-112.4465
Montana,Powder River County,30075,45.3947,-105.6109
Montana,Powell County,30077,46.9379,-113.0493
Montana,Prairie County,30079,46.8682,-105.5572
Montana,Ravalli County,30081,46.0635,-114.1304
Montana,Richland County,30083,47.7521,-104.6391
Montana,Roosevelt County,30085,48.2809,-104.9255
Montana,Rosebud County,30087,46.0242,-106.5653
Montana,Sanders County,30089,47.6957,-115.1536
Montana,Sheridan County,30091,48.6974,-104.5431
Montana,Silver Bow County,30093,45.9061,-112.6901
Montana,Stillwater County,30095,45.6523,-109.213
Montana,Sweet Grass County,30097,45.701,-109.8912
Montana,Teton County,30099,47.8179,-112.1627
Montana,Toole County,30101,48.6175,-111.7313
Montana,Treasure County,30103,46.1715,-107.2369
Montana,Valley County,30105,48.3347,-106.5325
Montana,Wheatland County,30107,46.4874,-109.8421
Montana,Wibaux County,30109,47.0207,-104.1863
Montana,Yellowstone County,30111,45.9727,-108.3601
Nebraska,Adams County,31001,40.5222,-98.5011
Nebraska,Antelope County,31003,42.1782,-98.0677
Nebraska,Arthur County,31005,41.5697,-101.6961
Nebraska,Banner County,31007,41.5476,-103.71
Nebraska,Blaine County,31009,41.913,-99.9765
Nebraska,Boone County,31011,41.6949,-98.0609
Nebraska,Box Butte County,31013,42.2162,-103.094
Nebraska,Boyd County,31015,42.8802,-98.6249
Nebraska,Brown County,31017,42.4671,-99.9296
Nebraska,Buffalo County,31019,40.8486,-99.074
Nebraska,Burt County,31021,41.8649,-96.3464
Nebraska,Butler County,31023,41.2578,-97.1385
Nebraska,Cass County,31025,40.9287,-96.1512
